area_sqft,num_floors,project_type,location_zone,foundation_type,wall_material,roof_type,has_basement,has_parking,quality_grade,soil_type,distance_to_city_center,total_cost
21023.894124487673,15,residential,urban,crawl_space,glass,flat,0,0,luxury,clay,25.475467075364577,17869766.904034004
4724.808569892871,2,infrastructure,suburban,slab,steel,hip,0,0,luxury,loamy,54.64376581649451,1778256.218645178
49845.27546637439,9,industrial,suburban,pile,brick,gable,0,0,luxury,rocky,86.02628931775573,22123917.68832238
25358.65301139651,7,infrastructure,rural,pile,brick,flat,0,0,economy,rocky,9.747320904015112,2111252.550328055
29971.558357342168,4,residential,suburban,pile,steel,mansard,0,1,luxury,rocky,56.53058875837325,11741129.337892067
3820.2856307271604,18,commercial,urban,pile,glass,gable,0,1,economy,clay,60.97383568730774,853205.2003466017
37623.043284759304,4,industrial,suburban,slab,brick,gable,0,1,standard,rocky,57.9797760724914,5764761.403189025
10890.326858231496,13,commercial,suburban,pile,glass,mansard,0,0,luxury,clay,21.84972740576304,6901626.223670866
44953.68732731533,1,industrial,suburban,basement,wood,flat,0,1,luxury,loamy,6.412914475313725,12106831.280466752
10654.412203859354,3,residential,suburban,pile,steel,gable,0,1,premium,rocky,89.49918773219845,2640705.876935634
9939.042172851496,16,industrial,urban,basement,wood,gable,0,1,economy,clay,57.451240518634286,1622139.7120900713
2309.2085584806964,4,commercial,urban,slab,brick,gable,1,1,premium,sandy,76.79044332055243,737390.9836381731
23867.313782944962,16,industrial,rural,basement,glass,gable,0,0,standard,rocky,36.44370012981797,5091386.774279833
28459.636096499515,19,residential,rural,slab,wood,gable,1,1,economy,rocky,4.250227001350082,3833927.0695967167
3752.5776517034424,1,industrial,rural,pile,brick,mansard,0,0,luxury,clay,25.956530918507347,951601.6821258492
38888.61702640302,5,commercial,suburban,crawl_space,concrete,flat,0,1,luxury,clay,7.336565938054019,16144291.967148433
22937.797320027366,19,residential,suburban,basement,wood,flat,0,0,luxury,loamy,7.8241250481268505,13369699.819010356
26457.31833171521,11,commercial,urban,basement,concrete,gable,0,1,luxury,clay,21.44593448281178,16043445.825065486
22317.755973442294,13,industrial,rural,crawl_space,concrete,gable,0,0,standard,loamy,63.35781342749735,3949718.856777813
20337.771513328637,5,infrastructure,urban,slab,brick,gable,0,0,luxury,sandy,81.77709189699904,10201709.127958478
28202.196399756784,4,commercial,rural,slab,steel,mansard,1,1,luxury,loamy,82.13570309273027,9260947.504086245
8184.392173570269,4,industrial,rural,pile,glass,mansard,0,1,luxury,rocky,93.77565289346528,3097912.05418417
9505.44245951592,4,infrastructure,rural,basement,brick,hip,0,1,premium,clay,65.63815970142906,1669787.8356123331
43158.38824016911,4,infrastructure,suburban,slab,wood,gable,0,0,standard,sandy,1.9860941585589043,5994122.052895477
47332.71537561482,18,residential,rural,pile,glass,hip,0,0,economy,sandy,37.74024351143124,6843889.191074613
18978.811155847772,18,infrastructure,rural,slab,steel,hip,1,0,standard,clay,11.146044687429058,4675404.853717315
13901.86132060591,16,commercial,suburban,crawl_space,brick,hip,0,0,standard,rocky,77.74647472198157,3369568.6529313307
32377.97739033128,9,commercial,rural,crawl_space,steel,flat,0,1,standard,clay,11.968910434299262,5744244.340299129
20732.34146935577,18,infrastructure,suburban,crawl_space,wood,hip,0,0,luxury,clay,10.592245457544058,11013279.684466854
1756.6246051870708,2,industrial,suburban,pile,brick,gable,0,0,premium,clay,2.8208631633960812,352136.68957190006
8229.553569626423,4,commercial,urban,basement,wood,mansard,0,1,premium,loamy,95.55027819911948,2381383.8669935367
35940.625327946174,12,commercial,suburban,crawl_space,glass,gable,0,0,premium,sandy,78.57100573030863,14266290.971466398
33116.73512455249,7,residential,suburban,crawl_space,glass,mansard,1,1,premium,sandy,33.331081768704294,11077488.364792986
1841.2516289224327,15,industrial,suburban,slab,steel,flat,0,0,economy,rocky,37.64393367977025,279613.9224123212
11487.622015680998,7,infrastructure,rural,crawl_space,steel,flat,0,0,premium,sandy,5.942842871222309,2583194.2714323997
11938.202431109534,17,industrial,urban,basement,glass,gable,1,1,luxury,clay,15.791692602676777,11371692.721579945
33758.69080813706,16,residential,rural,pile,concrete,flat,0,0,luxury,sandy,31.145137382027,15043756.637740731
1475.6716188410255,19,residential,suburban,crawl_space,glass,mansard,0,1,premium,rocky,38.786798873269724,690038.741377876
5653.374808236405,9,industrial,suburban,pile,brick,flat,1,1,economy,loamy,61.997641367025025,716633.8149030461
40095.84622597288,14,residential,urban,pile,wood,hip,0,1,premium,loamy,35.033235038796995,16595537.354699843
9337.960771689513,17,residential,urban,basement,glass,hip,0,1,luxury,clay,95.46005138342144,8907475.201980835
32810.9323386678,5,residential,suburban,slab,glass,flat,0,1,luxury,clay,34.27942099843742,15431464.876710027
12290.047661812963,2,industrial,suburban,slab,wood,gable,1,0,luxury,sandy,94.15953599678933,3641709.4342817897
5422.348941587586,16,residential,rural,pile,wood,hip,0,0,standard,sandy,72.9859691892257,908133.9447873692
12537.023454472977,14,infrastructure,suburban,crawl_space,brick,mansard,1,1,luxury,rocky,89.98975408223416,6765533.218689168
36252.21312685513,14,infrastructure,rural,pile,wood,gable,0,1,premium,clay,70.31571849269996,8016452.172483422
42856.97517126115,1,commercial,urban,slab,steel,flat,0,0,luxury,rocky,56.858403702141494,21005738.26678042
41595.88329606609,3,infrastructure,rural,crawl_space,glass,gable,0,0,economy,loamy,50.90827839082518,3562711.4760051486
20160.584716113513,7,commercial,suburban,slab,wood,gable,0,0,standard,sandy,29.133817171337295,3013534.144820878
33570.21426024698,15,industrial,rural,basement,brick,gable,1,0,economy,clay,29.8173986434391,4375029.5589365745
10646.722623083138,19,residential,rural,slab,wood,gable,1,0,luxury,sandy,22.32058440034278,4536473.387523324
15010.812647920156,2,infrastructure,urban,crawl_space,glass,flat,0,1,standard,clay,38.55408289214722,3248727.8257428007
44868.62301679543,19,commercial,rural,crawl_space,concrete,flat,0,0,standard,loamy,12.697300808437051,9103792.262707727
1143.5952137814338,9,industrial,suburban,pile,wood,hip,0,1,standard,rocky,38.76050654695988,176345.3393273523
4732.67227729617,19,commercial,rural,crawl_space,steel,hip,0,1,luxury,clay,83.37437469524642,2788602.8773019905
10790.369629728353,5,residential,rural,basement,glass,mansard,0,0,economy,sandy,87.02922862278692,1073110.5459590347
1813.3440917540759,18,infrastructure,rural,slab,brick,mansard,1,0,luxury,clay,64.28303729236032,895752.3224062234
9481.054036944966,16,industrial,suburban,pile,glass,hip,0,0,standard,rocky,25.68098005531,2862809.01073721
29360.557267999764,4,commercial,rural,pile,concrete,hip,0,1,luxury,loamy,24.034947852357703,8753064.454802955
21360.51525432865,12,industrial,suburban,crawl_space,brick,gable,1,1,standard,sandy,27.79289043293013,4423991.501245865
44687.249698310254,7,commercial,rural,basement,concrete,hip,0,0,standard,loamy,50.00392260206144,5896536.628312878
40963.45630605282,14,commercial,urban,pile,concrete,mansard,1,0,standard,loamy,97.64444789914316,12774047.438237216
17419.95890904486,12,residential,urban,basement,steel,hip,1,0,luxury,rocky,10.91844869683376,13168680.128234278
13341.459954848979,3,residential,urban,basement,wood,gable,0,1,luxury,clay,50.05120944317961,5769513.380757393
19294.77420427971,5,commercial,suburban,slab,steel,mansard,0,0,standard,clay,68.2244361432449,3437514.524107986
29719.599654482983,17,infrastructure,suburban,slab,steel,flat,0,1,premium,clay,24.566090025572095,11726447.565922843
13769.150220732376,10,industrial,suburban,slab,steel,hip,1,1,economy,clay,96.91122762696406,2136811.940166297
31395.370938532134,10,industrial,rural,basement,brick,flat,0,0,standard,sandy,34.902172882789486,4693747.758239447
20765.8767834664,11,residential,suburban,slab,wood,mansard,1,1,standard,loamy,93.23556115490034,4237282.590942299
27826.33545217302,17,infrastructure,suburban,pile,wood,hip,0,0,standard,clay,59.73554303307753,5880534.893025368
22088.263192198177,5,commercial,suburban,pile,brick,flat,0,0,standard,loamy,0.4079432673824823,3234391.8130737776
15076.055097324925,13,residential,suburban,crawl_space,steel,hip,1,0,standard,sandy,31.111213809962766,4041000.318791673
47448.438694626755,10,commercial,urban,basement,steel,flat,0,0,premium,sandy,2.154864472195983,21816314.72151689
38298.48681090816,9,commercial,rural,slab,concrete,flat,1,0,luxury,sandy,38.14757300462473,14848550.476004254
7435.602200439401,17,residential,urban,pile,concrete,mansard,0,1,premium,loamy,93.25340314600669,3370596.191638088
43489.16480694668,1,infrastructure,rural,basement,glass,hip,0,1,standard,clay,77.9017020362454,5224880.267189154
24627.844313350924,4,industrial,rural,basement,concrete,flat,0,1,standard,loamy,62.01321308006674,3018713.982264596
44780.33523125752,4,residential,urban,slab,wood,hip,1,0,standard,clay,53.85520439303857,8787543.708656412
40092.8351693921,18,infrastructure,suburban,basement,brick,hip,1,1,luxury,rocky,37.25819231887094,23682923.185292598
21548.068471227056,9,commercial,urban,slab,steel,gable,1,0,economy,clay,21.153970313073135,3617695.775995072
1612.2307618458112,18,residential,rural,slab,glass,mansard,0,0,economy,clay,6.252491781354852,250597.5262448055
13799.52928955483,14,industrial,rural,slab,concrete,hip,0,0,premium,clay,19.014666672489277,4108022.837809996
27310.893625712913,15,industrial,suburban,basement,glass,hip,0,1,premium,sandy,35.15200827307445,11326663.684218543
31857.17188139429,6,commercial,urban,basement,brick,hip,0,0,economy,rocky,51.99911166295673,3848849.7694270387
13265.440428943513,10,residential,rural,slab,brick,mansard,1,1,standard,clay,20.44038956678569,2133654.5067875558
7398.125666604795,15,industrial,urban,basement,glass,mansard,1,0,luxury,rocky,97.43285905684077,6948682.065366906
41829.046721565304,4,residential,suburban,slab,glass,hip,0,1,premium,loamy,7.685014670629053,12117695.988045046
49227.90794482583,18,industrial,suburban,crawl_space,glass,mansard,1,1,luxury,loamy,9.479180360506067,36487080.87856897
26521.664023982947,18,commercial,rural,basement,steel,gable,1,1,standard,sandy,68.26023619203247,6098202.413440491
8998.124649491023,17,commercial,suburban,basement,wood,mansard,1,1,standard,loamy,75.50615782972342,1902148.21995679
13979.212662708764,12,residential,rural,crawl_space,concrete,gable,0,1,premium,rocky,97.24514690624383,3539457.2342175087
1410.3384890996033,7,infrastructure,rural,crawl_space,concrete,gable,1,0,economy,rocky,53.04442214738384,133113.66776615236
45757.7909247447,16,infrastructure,suburban,crawl_space,concrete,gable,0,1,economy,rocky,16.593392826228172,6921655.521582834
6328.678603061986,11,commercial,suburban,slab,glass,flat,0,0,economy,rocky,93.79289547711916,895119.791857759
29037.56553795555,14,industrial,urban,slab,glass,mansard,0,1,standard,rocky,98.02343934087817,10756843.54544561
14065.733424016697,3,infrastructure,urban,pile,glass,hip,0,1,standard,sandy,92.35139076808348,3254121.068912346
27931.811124531774,19,commercial,rural,crawl_space,steel,gable,0,0,luxury,clay,87.1656178504788,15369688.548129646
32745.30922341728,18,industrial,urban,pile,steel,hip,0,1,luxury,loamy,7.757410458425474,29427172.434640087
41572.21928350648,10,industrial,rural,slab,steel,gable,1,0,luxury,rocky,85.48731157747764,17376827.359232426
10717.852952149859,6,infrastructure,suburban,basement,steel,hip,0,0,standard,loamy,95.32268990066883,1858959.1382360917
1044.2935185947836,13,commercial,suburban,crawl_space,brick,flat,0,1,economy,sandy,55.23144778429035,131317.80262387093
7275.83868840596,10,industrial,urban,basement,steel,gable,0,0,standard,sandy,77.25878139646647,1885141.314133643
45050.9227714812,18,industrial,rural,slab,steel,flat,0,1,luxury,clay,66.08956406414431,24054751.076150697
43757.55883934451,16,residential,rural,crawl_space,steel,flat,0,0,luxury,sandy,28.805812314867506,23156526.362243284
30071.94855743026,6,residential,urban,pile,concrete,mansard,0,1,luxury,clay,58.751980936555206,17239517.937587567
30225.584591465842,13,infrastructure,rural,pile,concrete,hip,1,1,luxury,rocky,88.93734517677068,13618627.84543615
33419.31539003964,4,residential,rural,slab,concrete,gable,1,1,premium,sandy,49.638528055909134,7173037.104631767
9180.878291860754,14,commercial,suburban,basement,wood,flat,0,0,luxury,loamy,59.01453428365545,4582859.44925123
45763.39132328551,1,infrastructure,rural,slab,brick,hip,0,0,standard,sandy,53.14637249737719,4956288.258332431
21229.14098215762,5,infrastructure,rural,basement,glass,mansard,0,1,premium,sandy,28.24048773042278,4954412.219923867
19465.357148350125,8,residential,rural,slab,steel,hip,0,1,economy,rocky,64.366310845868,1955915.1941878358
26186.42641150046,12,industrial,urban,pile,concrete,hip,0,0,standard,clay,50.94700364536033,6921721.435731689
2824.8153553652246,2,commercial,urban,basement,brick,mansard,1,1,standard,clay,23.254599477675043,557714.195886777
8731.026753425931,12,commercial,urban,slab,steel,mansard,0,1,economy,sandy,89.53781523196524,1593556.7534929514
37032.664013105335,5,commercial,rural,crawl_space,wood,mansard,1,1,standard,loamy,95.00457939359576,4612180.077241758
4598.53406229376,5,infrastructure,rural,pile,glass,flat,0,1,premium,sandy,5.5372655281775485,1058111.7826200826
30356.029418586215,13,commercial,urban,pile,steel,hip,0,1,economy,loamy,62.23487568006132,5865873.454679251
12644.780929225388,9,industrial,urban,crawl_space,glass,mansard,0,0,premium,rocky,41.504569024519554,5955864.389025337
19770.13289507784,10,industrial,rural,slab,steel,hip,0,1,luxury,rocky,52.59543102916242,8537222.251061281
14790.339970149644,1,residential,rural,basement,wood,hip,0,1,economy,clay,37.382972577497874,797417.4641807637
18105.79946501498,3,commercial,suburban,pile,brick,flat,0,0,premium,loamy,47.43584835879516,4243578.424024224
36092.77230662015,18,infrastructure,urban,slab,glass,hip,0,0,luxury,sandy,32.343393380965225,31968095.30863088
15207.524923347164,12,residential,rural,crawl_space,glass,flat,0,0,premium,sandy,11.760327789580028,5002282.331462597
28537.02969469641,3,industrial,urban,basement,brick,mansard,0,1,premium,sandy,30.203263662434686,8515256.584688535
24064.494908855435,9,commercial,urban,slab,glass,mansard,0,1,standard,sandy,67.03322636657936,6656345.4340385515
33351.72268545108,2,industrial,urban,slab,concrete,hip,0,1,luxury,rocky,5.038152253198391,14662223.045555964
46873.07209657552,3,residential,suburban,pile,brick,flat,0,1,standard,loamy,38.273238613390944,6545113.628495448
36762.31881190739,14,industrial,rural,pile,wood,flat,0,0,luxury,rocky,4.229916702820191,14892131.399474172
11139.54874024246,4,commercial,rural,basement,steel,gable,0,1,luxury,loamy,35.62662685391249,4066254.0407556426
2043.5651855335914,19,commercial,urban,slab,steel,gable,1,1,standard,clay,8.761169150971714,742971.9077402693
13482.070192841342,13,residential,rural,crawl_space,brick,mansard,1,0,standard,loamy,33.96400973472991,2398635.9230540693
29956.357569662614,7,commercial,suburban,crawl_space,concrete,mansard,1,1,standard,sandy,83.80876946617796,5437098.382463028
3045.5777674703922,12,industrial,urban,basement,wood,gable,0,0,luxury,rocky,61.34087015350165,1692921.4853952522
25070.129236461198,3,industrial,suburban,slab,steel,flat,0,0,luxury,sandy,68.2294424293312,10914826.200510798
30043.721021386016,9,infrastructure,suburban,pile,steel,hip,1,0,luxury,loamy,50.38001277265934,17152965.696896534
17045.07259543956,2,infrastructure,rural,slab,concrete,hip,0,1,luxury,loamy,92.2381701386565,4782936.185104827
38660.15408541819,9,infrastructure,rural,pile,glass,flat,0,1,luxury,clay,54.115863820386245,16442792.977962805
5776.613530121705,12,industrial,suburban,crawl_space,brick,mansard,0,1,luxury,loamy,10.429408813372042,2896743.8429255295
4219.3201959225335,12,industrial,rural,basement,concrete,hip,0,1,premium,loamy,93.31030606290469,1060717.6338029325
36545.34343207836,15,residential,suburban,basement,concrete,flat,0,0,standard,sandy,13.306336793480678,9059364.56738471
25026.820152206823,2,infrastructure,suburban,basement,concrete,hip,0,0,luxury,loamy,99.91703418130808,9258007.091025988
34575.91862317293,18,industrial,urban,pile,concrete,flat,0,0,premium,loamy,43.53842618158048,16920025.093811538
